,HP1509101_A3,HP1509101_A7,HP1509101_A8,HP1509101_B10,HP1509101_B13,HP1509101_B16,HP1509101_B17,HP1509101_B19,HP1509101_B20,HP1509101_B23,HP1509101_C1,HP1509101_C21,HP1509101_C22,HP1509101_C23,HP1509101_D17,HP1509101_D18,HP1509101_D19,HP1509101_D22,HP1509101_D23,HP1509101_D5,HP1509101_D8,HP1509101_E19,HP1509101_E22,HP1509101_E3,HP1509101_E4,HP1509101_F18,HP1509101_F19,HP1509101_F21,HP1509101_F22,HP1509101_F23,HP1509101_F4,HP1509101_F7,HP1509101_G16,HP1509101_G18,HP1509101_G19,HP1509101_G9,HP1509101_H1,HP1509101_H13,HP1509101_H20,HP1509101_H21,HP1509101_H22,HP1509101_H23,HP1509101_H7,HP1509101_I10,HP1509101_I12,HP1509101_I17,HP1509101_I21,HP1509101_I23,HP1509101_I5,HP1509101_J12,HP1509101_J15,HP1509101_J16,HP1509101_J19,HP1509101_J20,HP1509101_J22,HP1509101_J23,HP1509101_J4,HP1509101_J8,HP1509101_J9,HP1509101_K10,HP1509101_K15,HP1509101_K19,HP1509101_K22,HP1509101_K9,HP1509101_L11,HP1509101_L13,HP1509101_L14,HP1509101_L16,HP1509101_L17,HP1509101_L18,HP1509101_L19,HP1509101_L23,HP1509101_L8,HP1509101_M10,HP1509101_M12,HP1509101_N17,HP1509101_N18,HP1509101_N20,HP1509101_N23,HP1509101_N9,HP1509101_O1,HP1509101_O13,HP1509101_O14,HP1509101_O16,HP1509101_O18,HP1509101_O4,HP1509101_O7,HP1509101_O9,HP1509101_P1,HP1509101_P12,HP1509101_P17,HP1509101_P18,HP1509101_P20,HP1509101_P23,HP1509101_P4,HP1509101_P7,HP1509101_P8,HP1509101_P9
COPG1,208.189223857142,316.640279976669,91.3867946081791,202.367247085912,175.762369276738,94.7528004716584,205.583048209225,191.743241050753,67.1454510355787,205.648478201261,202.297954917526,108.902804247209,189.299827263908,270.532272245643,65.1286989611973,110.086983797609,10.9541023113156,147.42956552507,273.960955840328,66.7289470172161,156.979767948693,367.262762380993,0,410.774015609413,69.3790574359483,56.8812036062683,117.0138076293,1.9724449441305,204.276305590058,156.32301517838,153.020387023871,160.915841015149,136.88004745175,96.0356484326982,318.788095177374,337.032043969719,96.0190501795556,206.553483008107,0,37.7676784208075,91.5881599938657,104.709269297798,372.016889566786,200.076028890979,178.8804905719,408.156164563213,192.471062971222,43.3959376834335,59.3859492843993,183.99475614945,80.7912439300263,263.088660878716,225.427043355256,23.5115245656246,61.5896283065932,96.933665061876,131.225282134357,85.3226142849017,138.821406260845,98.2073878144273,128.299708118164,285.19482371395,129.697480626439,276.59523294129,170.891257521202,67.2110763853883,158.969875208648,51.1299723898149,514.248982215556,317.779778613421,143.640324627134,47.8697941598851,2.50325423049965,51.712263563304,169.886968536933,236.19477594852,147.930307073731,121.501038119164,134.039273507138,38.8078236572493,99.0197049212793,167.518217606165,187.71851608513,211.627414819966,165.562913907285,45.4602279830433,238.265427686443,325.006008033599,134.589502018843,86.5939786622249,58.3294447036864,170.566964590298,168.035847647498,320.503887851509,243.591665417479,205.406868992433,108.399343180276,137.242738486707
GSTP1,456.673136202763,66.6611115740355,1873.42928946767,274.320046049791,307.584146234291,3158.42668238861,770.936430784593,2131.29987167952,1099.5067607076,3119.0019193858,599.401347903781,3648.24394228151,449.587089751781,743.963748675519,3209.91444880186,171.916659629143,317.668967028152,265.373217945127,4255.84174503682,100.093420525824,82.1576355619326,339.011780659378,817.84152747633,3638.2841382548,654.145398681798,4550.49628850146,345.190732506436,175.547600027614,2310.87570698753,781.615075891898,294.269975045906,2942.46109284844,760.444708065277,499.385371850031,459.054857055418,207.404334750596,710.540971328712,1445.87438105675,2751.38550355587,144.776100613095,647.506991584539,767.867974850519,316.214356131768,480.182469338349,4330.79082437231,758.769001007677,265.477328236169,153.027780252108,207.850822495398,459.986890373624,297.651951321149,454.42586879051,625.560045310836,807.229010086444,4650.01693714778,1938.67330123752,1027.177208431,379.211619044008,3317.83160963421,3672.95630425958,2084.87025692017,4670.06523831592,616.063032975584,511.099886956731,449.086327904555,4839.19749974796,0,2377.54371612639,557.103064066852,1039.40469254806,542.641226369172,670.177118238392,563.232201862421,310.273581379824,351.099734976329,677.933097378959,1056.22239250644,293.031915463866,312.758304849988,520.024837007141,297.059114763838,670.072870424659,3290.48898868454,798.137678749584,124.172185430464,465.967336826194,47.6530855372885,981.884348214184,794.078061911171,313.266452219225,3596.982423394,731.305860680903,597.460791635549,599.202920765865,299.805126667666,602.215593182359,1086.66995879487,1839.05269572187
DST,87.3051583917047,149.98750104158,639.707562257254,292.308245790761,43.9405923191845,215.825823296555,33.0401327479111,132.745320727444,125.89772069171,205.648478201261,86.1639437611685,136.128505309012,331.274697711838,135.266136122822,74.4327988127969,117.627188167308,202.650892759338,58.9718262100282,61.4050418262804,200.186841051648,145.242962868416,0,0,469.456017839329,168.49199663016,227.524814425073,96.5363912941727,238.66583823979,145.911646850041,0,270.728377042234,91.9519091515138,152.088941613055,57.6213890596189,76.5091428425697,233.329876594421,76.8152401436445,63.1135642524772,357.549304741017,144.776100613095,57.508844647311,140.815913883246,93.0042223916966,140.053220223685,298.134150953166,0,132.738664118084,98.2118589677705,29.6929746421997,68.9980335560437,63.7825609973892,47.8343019779484,107.077845593747,172.41784681458,123.179256613186,355.423438560212,85.9751848466474,312.849585711306,222.114250017353,595.791486074192,64.149854059082,178.246764821219,32.4243701566097,120.258796930996,59.6132293678613,151.224921867124,158.969875208648,127.824930974537,128.562245553889,0,151.620342661974,143.609382479655,85.1106438369881,183.34347990626,113.257979024622,43.2723253646144,56.2135166880179,32.1620395021316,111.699394589281,69.8540825830487,148.529557381919,139.598514671804,110.104129626855,60.4649756628473,82.7814569536424,39.7776994851629,0,77.8183399517069,107.671601615074,0,557.370249390781,187.623661049328,37.3412994772218,55.7398065828712,187.378204167291,242.753572445602,286.388388155297,104.304481249897
ATP6AP1,1275.99846880184,883.25972835597,91.3867946081791,768.995538926464,703.049477106951,189.505600943317,256.978810261531,73.7474004041358,844.913592197699,359.884836852207,887.863246582476,408.385515927035,1396.08622607132,834.1411727574,172.125847254593,772.116927457202,837.988826815642,501.260522785239,439.282222295698,467.102629120512,1433.35732042872,678.023561318756,644.836588971722,117.364004459832,89.2016452747906,142.203009015671,944.8864966066,836.316656311331,125.84879540816,880.257406325314,1024.05951315975,390.795613893933,775.653602226582,576.213890596189,663.079237968937,570.36192056414,326.464770610489,240.979063509458,257.261085118536,862.361990608437,1073.49843341647,471.793489249848,911.441379438627,460.174866449251,282.442879850368,831.032715389361,869.438249973452,385.99544571054,831.40328998159,1046.4701756,463.486609914361,263.088660878716,1899.22284026803,1167.73905342602,523.511840606042,387.734660247504,714.951537145805,1109.19398570372,124.939265634761,91.6602286267988,256.599416236328,570.389647427899,875.457994228462,974.096255141064,798.817273529342,403.26645831233,675.621969636754,255.649861949075,1028.49796443111,562.735024627933,319.20072139363,215.414073719483,763.492540302393,723.971689886257,385.077128683716,1312.5938693933,1269.24203469262,1025.61170412353,357.4380626857,1606.64389941012,891.177344291514,837.591088030823,294.21267424881,834.416664147293,951.986754966887,426.189637341031,1096.02096735764,1254.24853804516,1480.48452220727,435.516775036484,220.355679991704,520.229242000409,1064.22703510082,613.137872411583,824.464098336082,648.898972498821,368.022461414518,268.995767433945
DDX17,147.747191124423,216.648612615615,319.853781128627,229.349546697367,131.821776957553,163.185378590078,210.477882690397,81.1221404445493,198.638625980254,291.335344118454,168.581629097938,190.579907432616,94.6499136319538,67.6330680614108,246.55864606739,111.595024671549,328.623069339468,73.7147827625352,99.1927598732222,33.364473508608,163.581720806348,169.505890329689,125.821773457897,58.6820022299161,158.580702710739,142.203009015671,117.0138076293,177.520044971745,102.138152795029,122.884937065357,70.6247940110175,321.831682030298,167.297835774361,192.071296865396,102.01219045676,77.7766255314736,345.6685806464,68.8511610027024,82.8467901229185,201.427618244307,115.017689294622,330.977575366603,37.2016889566786,240.091234669174,200.848270115817,34.7936402578476,179.197196559414,381.427452270179,207.850822495398,206.994100668131,127.565121994778,263.088660878716,107.077845593747,54.8602239864574,61.5896283065932,161.55610843646,153.850330778211,208.566390474204,374.817796904283,183.320457253598,160.374635147705,0,259.394961252878,96.2070375447964,127.174889318104,134.422152770777,0,306.779834338889,85.7081637025927,66.2041205444627,55.8601262438853,143.609382479655,362.971863422449,246.808530643042,90.6063832196978,113.589854082113,245.564309742394,42.8827193361755,134.039273507138,62.0925178515989,99.0197049212793,209.397772007706,164.253701574489,133.022946458264,165.562913907285,170.475854936413,333.57159876102,141.904031676642,188.42530282638,109.515914190461,557.370249390781,49.0380023197107,74.6825989544436,195.089323040049,149.902563333833,214.743544855725,156.576829038177,90.5802074012264
MZT2B,275.347038004607,249.979168402633,0,265.325946179306,87.8811846383689,121.073022824897,68.5276827364083,44.2484402424815,165.065900462464,85.6868659171922,149.850336975945,27.2257010618023,165.637348855919,45.0887120409405,65.1286989611973,122.151310789128,230.036148537627,73.7147827625352,42.5111828028095,166.82236754304,346.235749868144,141.254908608074,157.277216822371,0,49.5564695971059,142.203009015671,269.131757547391,199.21693935718,65.6602410825185,37.6178378771502,141.249588022035,22.9879772878784,167.297835774361,326.521204671174,204.024380913519,51.8510836876491,940.986691759645,80.3263545031528,52.3242884986854,276.962975085921,61.7687590656304,256.357176556678,55.8025334350179,180.068426001881,86.3019910653902,66.910846649707,278.751194647977,162.16376713283,89.078923926599,229.993445186812,255.130243989557,215.254358900768,56.356760838814,195.929371380205,123.179256613186,161.55610843646,208.150447523462,85.3226142849017,27.7642812521691,91.6602286267988,64.149854059082,35.6493529642437,389.092441879316,162.349375856844,246.401348053827,151.224921867124,79.484937604324,204.51988955926,214.270409256482,125.787829034479,71.8201623135668,71.8046912398277,122.659457294483,244.457973208346,283.144947561556,174.892315015317,168.640550064054,146.515957731933,156.379152424994,209.562247749146,49.5098524606397,335.036435212329,151.618801453375,187.441424554827,41.3907284768212,51.1427564809238,238.265427686443,98.4173122918645,94.2126514131898,117.15655936654,90.73469176129,168.434877532919,317.401045556385,55.7398065828712,299.805126667666,205.406868992433,97.6932352118538,139.987593256441
SSBP1,73.8735955622116,33.3305557870178,0,49.4675492876673,43.9405923191845,205.29773435526,132.160530991645,184.368501010339,51.7579518399252,85.6868659171922,198.551696493127,163.354206370814,23.6624784079885,90.1774240818811,120.953298070795,58.813594083654,82.1557673348669,58.9718262100282,122.810083652561,66.7289470172161,112.23319858014,28.2509817216148,89.1237561993436,293.41001114958,59.4677635165271,170.643610818805,70.2082845775802,47.3386786591319,171.446185048798,117.033273395578,105.937191016526,68.9639318636353,76.0444708065277,172.864167178857,102.01219045676,155.553251062947,115.222860215467,22.9503870009008,117.729649122042,69.2407437714804,76.6784595297481,74.620398809925,18.6008444783393,40.0152057781957,191.433507454138,173.968201289238,59.7323988531379,57.0999180045177,29.6929746421997,22.9993445186812,76.539073196867,47.8343019779484,123.984873845391,23.5115245656246,123.179256613186,193.867330123752,45.2500972877092,151.684647617603,152.70354688693,104.754547002056,352.824197324951,0,64.8487403132194,150.323496163744,55.6390140766706,134.422152770777,238.454812812972,25.5649861949075,42.8540818512963,198.612361633388,71.8201623135668,0,167.718033443477,126.930101473564,90.6063832196978,131.619989650702,56.2135166880179,139.36883784257,156.379152424994,62.0925178515989,0,41.8795544015412,119.129058284794,126.976448891979,82.7814569536424,39.7776994851629,0,75.5295652472449,127.8600269179,84.0470969368653,110.177839995852,191.887835164085,168.035847647498,250.82912962292,37.4756408334583,79.3617448379853,255.608327746083,98.8147717104288
SNRPF,47.0104699032256,66.6611115740355,0,85.4439487696071,131.821776957553,89.4887560010107,0,66.3726603637222,39.1681797707542,0,22.4775505463918,108.902804247209,47.3249568159769,45.0887120409405,32.5643494805986,87.4663706885111,21.9082046226312,14.742956552507,28.3407885352063,66.7289470172161,57.9504750838631,0,15.7277216822371,0,19.8225878388424,28.4406018031342,61.4322490053826,59.1733483239149,74.7797190106461,43.4695015469291,11.7707990018362,68.9639318636353,30.4177883226111,19.2071296865396,63.7576190354747,25.9255418438245,230.445720430934,28.687983751126,56.6846458735758,25.1784522805383,31.949358137395,33.6995349464177,37.2016889566786,20.0076028890979,1.56912711027982,64.2344127837187,33.1846660295211,38.8279442430721,59.3859492843993,57.498361296703,68.0347317305484,0,112.713521677628,7.83717485520819,0,96.933665061876,58.8251264740219,47.4014523805009,69.4107031304227,0,32.074927029541,35.6493529642437,97.2731104698291,42.0905789258484,19.8710764559538,50.4083072890412,119.227406406486,51.1299723898149,42.8540818512963,99.306180816694,31.920072139363,95.7395883197702,115.149694602984,30.5572466510433,79.2805853172356,73.9235558312163,79.882365819815,46.4562792808568,44.6797578357125,31.0462589257994,0,41.8795544015412,27.0747859738169,102.79045862684,41.3907284768212,0,0,16.0214229312338,67.2947510094213,15.2812903521573,12.9620988230414,68.2267858361193,18.6706497386109,55.7398065828712,37.4756408334583,93.3667586329239,57.54533033027,41.172821546012
TMEM14B,60.4420327327186,16.6652778935089,45.6933973040896,107.92919844582,87.8811846383689,52.6404447064769,57.5143051537712,81.1221404445493,81.1340866679909,51.4121195503153,78.6714269123713,54.4514021236047,189.299827263908,67.6330680614108,139.561497773994,34.6849401006165,38.3393580896046,29.4859131050141,80.2989008497513,66.7289470172161,70.4208304816565,0,36.6980172585533,0,0,113.762407212537,160.893985490288,21.6968943854355,87.5469881100247,80.2513874712537,94.16639201469,114.939886439392,45.6266824839166,96.0356484326982,63.7576190354747,103.702167375298,211.241910395022,45.9007740018016,17.4414294995618,100.713809122153,106.497860457983,56.5670765172012,74.4033779133573,240.091234669174,50.2120675289543,46.8375926547949,92.917064882659,20.5559704816264,29.6929746421997,45.9986890373624,102.052097595823,23.9171509889742,90.1708173421024,70.5345736968737,61.5896283065932,193.867330123752,72.4001556603347,9.48029047610019,69.4107031304227,124.396024564941,64.149854059082,106.948058892731,0,24.0517593861991,31.793722329526,117.61938367443,0,178.954903364352,85.7081637025927,79.4449446533552,71.8201623135668,71.8046912398277,167.718033443477,37.6089189551302,45.3031916098489,57.6964338194859,68.0479412539164,96.4861185063949,111.699394589281,139.708165166097,99.0197049212793,13.9598514671804,59.5645291423971,84.6509659279862,124.172185430464,113.650569957608,0,43.4867193847774,47.1063257065949,48.3907527818316,51.8483952921657,125.793136385345,56.0119492158327,69.6747582285889,37.4756408334583,37.3467034531696,53.5305398421117,38.4279667762779
DNAJB6,0,33.3305557870178,0,0,0,15.7921334119431,91.7781465219754,14.7494800808272,4.19659068972367,0,26.2238089707904,27.2257010618023,0,0,9.30409985159961,0,5.47705115565779,0,61.4050418262804,0,2.20065095255177,0,5.24257389407904,58.6820022299161,79.2903513553694,28.4406018031342,20.4774163351275,7.88977977652199,45.5973896406379,45.9773574054058,0,0,0,0,25.5030476141899,25.9255418438245,0,5.7375967502252,143.891793371385,6.29461307013458,44.729101392353,8.42488373660444,0,0,47.0738133083947,77.6165821136601,6.63693320590422,4.56799344036142,29.6929746421997,0,0,0,11.2713521677628,0,215.563699073076,32.311221687292,4.52500972877092,28.4408714283006,0,32.7357959381424,32.074927029541,35.6493529642437,0,0,3.97421529119075,84.0138454817354,0,0,0,86.0653567078015,0,47.8697941598851,2.50325423049965,9.40222973878255,11.3257979024622,9.01506778429467,41.4204859806448,0,22.3398789178563,0,49.5098524606397,55.8394058687216,54.1495719476338,18.1394926988542,41.3907284768212,5.68252849788042,0,6.8663241133859,6.72947510094213,5.09376345071911,77.7725929382486,0,0,27.8699032914356,0,4.6683379316462,26.7652699210558,19.2139833881389
HLA-B,1658.79800944239,1466.54445462878,3198.53781128627,1304.14448122032,263.643553915107,2147.73014402426,2555.10359917179,3856.9890411363,753.987460587019,2056.48478201261,520.72992099141,4138.30656139396,1632.7110101512,90.1774240818811,3321.56364702106,236.762417208556,2963.08467521087,294.859131050141,1733.51156540345,1434.67236087015,1927.77023443535,3248.8628979857,99.6089039875017,762.866028988909,208.137172307845,2076.16393162879,2624.03463608706,181.464934860006,9387.59057921452,2269.60955192139,1424.26667922219,3011.42502471208,2083.61850009886,2151.19852489244,777.842952232792,181.478792906772,2746.14483513529,57.375967502252,5271.67206624255,2322.71222287966,794.474039016556,736.575549543131,279.01266717509,1700.64624557332,2179.51755617867,4592.76051403589,1446.85143888712,847.362783187043,1009.56113783479,2081.44067894065,1284.1555614141,191.337207911794,343.776241116766,2774.3598987437,2709.9436454901,3845.03538078775,1995.52929038797,1753.85373807853,2373.84604706046,8059.55295997067,8628.15537094653,5739.54582724324,713.336143445414,138.297616470645,687.539245376001,3276.53997378768,119.227406406486,7567.23591369261,685.665309620741,1661.72342566601,454.861027985923,478.697941598851,563.232201862421,632.299949933127,1291.14096088069,1197.20100175433,1304.74530839031,1350.80565908953,22.3398789178563,1327.22756907793,445.588672145757,1828.74054220063,4407.77515653739,1777.67028448771,0,73.8728704724454,1238.9802239695,3034.91525811657,1830.41722745626,208.844301479484,3480.32353398662,2974.26144504332,3659.44734876774,2299.26702154344,1499.02563333833,182.065179334202,2857.19256407271,1380.66194917627
NR1D1,0,16.6652778935089,0,4.49704993524248,0,0,230.057220615085,22.1242201212407,0,0,37.4625842439863,0,94.6499136319538,0,0,107.070902049729,0,0,0,0,59.4175757188977,56.5019634432297,209.702955763161,0,0,0,0,0,5.47168675687654,43.4695015469291,35.3123970055087,0,45.6266824839166,0,0,181.478792906772,57.6114301077334,0,0,31.4730653506729,6.389871627479,0,0,0,0,46.8375926547949,0,6.85199016054213,0,0,0,0,22.5427043355256,86.2089234072901,61.5896283065932,0,9.05001945754183,331.810166663507,69.4107031304227,13.094318375257,0,0,32.4243701566097,90.1940976982466,0,0,0,0,0,6.62041205444627,0,119.674485399713,0,23.5055743469564,0,0,2.95860614147463,50.0298392255381,111.699394589281,0,0,27.9197029343608,0,0,0,22.7301139915217,0,0,20.1884253028264,0,0,42.6417411475745,112.023898431665,0,0,0,4.01479048815838,0
IER3IP1,80.5893769769581,33.3305557870178,45.6933973040896,58.4616491581523,87.8811846383689,94.7528004716584,130.936822371352,132.745320727444,134.290902071157,68.5494927337538,183.566662795533,0,94.6499136319538,135.266136122822,37.2163994063984,141.755842150346,273.85255778289,58.9718262100282,42.5111828028095,266.915788068864,323.495690025109,141.254908608074,125.821773457897,58.6820022299161,89.2016452747906,28.4406018031342,84.8350105312427,0,125.84879540816,97.8063784805905,141.249588022035,0,228.133412419583,115.242778119238,140.266761878044,77.7766255314736,19.2038100359111,17.2127902506756,65.4053606233567,100.713809122153,104.367903248824,60.177740975746,74.4033779133573,140.053220223685,61.1959573009131,101.704486907555,26.5477328236169,98.2118589677705,237.543797137597,195.49442840879,119.06078052846,0,129.620549929272,94.0460982624983,30.7948141532966,96.933665061876,58.8251264740219,132.724066665403,69.4107031304227,163.678979690712,64.149854059082,35.6493529642437,64.8487403132194,72.1552781585973,95.3811669885781,84.0138454817354,79.484937604324,25.5649861949075,128.562245553889,39.7224723266776,39.9000901742038,47.8697941598851,177.731050365475,119.878429169478,56.6289895123111,131.619989650702,85.7995781027642,142.942397787252,178.71903134285,77.6156473144986,49.5098524606397,111.678811737443,64.9794863371605,60.4649756628473,41.3907284768212,51.1427564809238,47.6530855372885,146.481581085566,67.2947510094213,66.2189248593485,58.3294447036864,113.000614041073,261.389096340553,69.6747582285889,74.9512816669165,186.733517265848,40.1479048815838,49.4073858552144
PFDN1,13.431562829493,0,137.080191912269,166.390847603972,0,42.1123557651815,19.5793379246881,140.120060767858,166.464764025706,119.961612284069,74.9251684879726,81.677103185407,70.9874352239654,45.0887120409405,41.8684493321982,108.578942923669,71.2016650235513,14.742956552507,207.83244925818,133.457894034432,62.3517769889667,56.5019634432297,47.1831650467113,0,49.5564695971059,113.762407212537,81.9096653405102,25.6417842736965,83.8991969387737,102.822090197544,0,22.9879772878784,91.2533649678332,38.4142593730793,102.01219045676,51.8510836876491,57.6114301077334,11.4751935004504,200.576439244961,169.954552893634,76.6784595297481,89.063056644104,0,40.0152057781957,111.408024829867,85.645883711625,33.1846660295211,47.9639311237949,207.850822495398,149.495739371428,63.7825609973892,0,39.4497325871698,70.5345736968737,92.3844424598898,226.178551811044,104.075223761731,37.9211619044007,111.057125008676,52.3772735010279,32.074927029541,213.896117785462,0,42.0905789258484,0,134.422152770777,119.227406406486,51.1299723898149,0,105.92659287114,79.8001803484076,215.414073719483,45.0585761489937,58.7639358673909,0,140.635057434997,109.468427234561,42.8827193361755,89.3595156714251,54.330953120149,99.0197049212793,27.9197029343608,88.4443008478018,72.5579707954168,165.562913907285,17.0475854936413,47.6530855372885,68.663241133859,121.130551816958,53.4845162325507,162.026235288018,144.981919901753,112.023898431665,97.5446615200245,74.9512816669165,163.391827607617,206.09257839213,41.172821546012
EGR1,543.978294594468,433.297225231231,1005.25474068997,346.272845013671,0,147.393245178135,113.804901687249,766.972964203012,395.878388397266,1439.53934740883,310.939449225086,2395.86169343861,260.287262487873,338.165340307054,6270.96329997814,1.50804087393985,125.972176580129,589.718262100282,788.81861422991,0,158.446868583727,0,152.034642928292,0,198.225878388424,56.8812036062683,409.548326702551,1335.34522717635,217.043574689436,0,459.061161071614,1471.23054642422,562.729083968305,1152.42778119238,369.794190405754,0,0,332.780611513062,69.7657179982471,434.328301839286,517.579601825799,179.329668107723,297.613511653429,1140.43336467858,331.085820269043,0,0,1306.44612394337,682.938416770592,0,29.7651951321149,95.6686039558968,146.527578180916,258.62677022187,215.563699073076,840.091763869592,375.575807487986,66.3620333327013,277.642812521691,667.810237138106,705.648394649902,998.181882998824,97.2731104698291,499.074007263631,1164.44508031889,1865.10736969453,119.227406406486,357.909806728704,728.519391472038,1893.43784757163,734.16165920535,478.697941598851,100.130169219986,888.510710314951,1109.9281944413,407.481063850119,769.237596783403,246.575636183009,335.098183767844,186.277553554797,148.529557381919,348.99628667951,797.803693361804,562.32427366448,0,636.443191762607,47.6530855372885,286.096838057746,228.802153432032,310.719570493866,272.20407528387,1893.29330695231,93.3532486930545,961.511663554527,74.9512816669165,18.6733517265848,128.473295621068,343.106846216767
LRPAP1,899.914709576033,1266.56111990667,456.933973040896,921.895236724709,1537.92073117146,236.882001179146,194.569670626588,258.115901414475,709.2238265633,1045.37976418974,453.297269352234,598.965423359651,851.849222687584,135.266136122822,516.377541763778,257.874989443714,301.237813561179,117.943652420056,911.628697882471,700.653943680769,634.521024652425,988.784360256519,393.193042055928,117.364004459832,9.91129391942118,511.930832456415,901.006318745612,238.66583823979,375.722490638856,324.349357696317,941.6639201469,643.663364060596,684.400237258749,1037.18500307314,701.333809390222,233.329876594421,1037.0057419392,315.567821262386,649.693248858676,1869.50008182997,1035.1592036516,404.394419357013,353.416045088447,900.342130009404,301.272405173726,163.262465825285,1274.29117553361,397.415429311444,861.09626462379,1322.46230982417,969.494927160315,47.8343019779484,479.032467129919,579.950939285406,492.717026452745,355.423438560212,882.376897110329,1289.31950474963,430.346359408621,628.527282012335,352.824197324951,677.33770632063,1232.12606595117,144.310556317195,790.86884294696,336.055381926942,39.742468802162,306.779834338889,1028.49796443111,357.502250940099,327.180739428471,263.283867879368,395.514168418945,794.488412927126,634.244682537885,1357.66920831478,1713.03295591381,1397.26193837039,111.699394589281,1482.45886370692,544.608377067036,893.430493899545,868.198136893728,1046.04407896726,455.298013245033,312.539067383423,714.796283059328,1460.23826144673,612.382234185734,129.890967993337,233.317778814746,822.985604148189,1624.34652725915,167.219419748613,1068.05576375356,368.798696600049,450.994798169791,535.246680098156
C14orf166,127.599846880184,49.9958336805266,137.080191912269,49.4675492876673,43.9405923191845,121.073022824897,232.504637855671,228.616941252821,258.789759199626,17.1373731834384,48.7013595171822,136.128505309012,47.3249568159769,202.899204184232,60.4766490353975,107.070902049729,131.449227735787,44.2288696575211,193.662054990577,166.82236754304,197.325035412142,169.505890329689,52.4257389407904,58.6820022299161,0,85.3218054094025,52.6562134331851,11.834669664783,138.616064507539,163.84658275381,58.8539950091812,137.927863727271,76.0444708065277,57.6213890596189,178.521333299329,25.9255418438245,307.260960574578,22.9503870009008,91.5675048726994,138.481487542961,108.627817667143,61.3812957952609,0,40.0152057781957,76.8872284037113,338.568884047517,53.0954656472337,134.755806490662,0,137.996067112087,102.052097595823,0,140.891902097035,133.231972538539,153.974070766483,193.867330123752,81.4501751178765,94.8029047610019,124.939265634761,137.490342940198,0,106.948058892731,162.121850783049,114.245857084446,95.3811669885781,168.027690963471,79.484937604324,102.25994477963,171.416327405185,119.167416980033,159.600360696815,71.8046912398277,77.6008811454891,171.590692732782,135.909574829547,191.119437027047,91.7167903857135,64.3240790042633,335.098183767844,46.5693883886992,0,139.598514671804,164.253701574489,18.1394926988542,41.3907284768212,39.7776994851629,95.3061710745771,135.037707563256,80.7537012113055,109.515914190461,168.507284699539,102.340178754179,93.3532486930545,167.219419748613,56.2134612501874,154.055151744324,123.120241636857,96.0699169406947
SMS,33.5789070737326,16.6652778935089,0,31.4793495466974,131.821776957553,52.6404447064769,6.11854310146502,44.2484402424815,27.9772712648245,17.1373731834384,22.4775505463918,54.4514021236047,0,0,65.1286989611973,16.5884496133383,43.8164092452623,0,179.491660722974,0,0,28.2509817216148,62.9108867289484,293.41001114958,9.91129391942118,113.762407212537,43.8801778609876,19.724449441305,34.6540161268848,5.01571171695336,0,68.9639318636353,76.0444708065277,0,12.7515238070949,0,115.222860215467,28.687983751126,78.486432748028,6.29461307013458,57.508844647311,21.6639867512685,37.2016889566786,0,34.5207964261561,0,26.5477328236169,15.987977041265,59.3859492843993,22.9993445186812,21.2608536657964,0,11.2713521677628,7.83717485520819,30.7948141532966,32.311221687292,72.4001556603347,56.8817428566011,41.6464218782536,45.8301143133994,32.074927029541,0,0,6.01293984654978,51.6647987854798,201.633229156165,0,0,0,13.2408241088925,47.8801082090446,119.674485399713,2.50325423049965,4.70111486939128,11.3257979024622,14.4241084548715,23.668849131797,0,67.0196367535688,0,49.5098524606397,0,43.319657558107,12.0929951325695,82.7814569536424,11.3650569957608,0,16.0214229312338,13.4589502018843,22.921935528236,84.2536423497693,36.2454799754384,93.3532486930545,0,0,93.3667586329239,42.8244318736893,30.1934024670755
TECR,235.052349516128,99.9916673610532,274.160383824537,224.852496762124,131.821776957553,221.089867767203,140.726491333696,309.73908169737,295.160211843898,85.6868659171922,209.790471766323,245.031309556221,331.274697711838,180.354848163762,297.731195251187,144.771923898225,224.55909738197,58.9718262100282,462.899546075037,500.467102629121,412.255278444697,169.505890329689,141.549495140134,0,0,142.203009015671,447.577814182073,86.7875775417419,151.383333606918,116.197321442753,211.874382033052,160.915841015149,258.551200742194,153.657037492317,306.036571370279,233.329876594421,307.260960574578,40.1631772515764,104.648576997371,163.659939823499,472.850500433446,50.5493024196266,279.01266717509,200.076028890979,75.3181012934315,208.761841547086,258.840395030264,285.499590022589,178.157847853198,206.994100668131,144.573804927415,71.7514529669226,146.527578180916,274.301119932287,153.974070766483,484.66832530938,153.850330778211,151.684647617603,208.232109391268,104.754547002056,96.224781088623,249.545470749706,129.697480626439,366.789330639536,222.556056306682,16.8027690963471,39.742468802162,153.389917169445,299.978572959074,125.787829034479,95.7602164180891,167.544279559598,187.744067287474,463.059814635041,158.561170634471,358.799697814928,136.095882507833,511.019072089425,223.398789178563,209.562247749146,198.039409842559,69.7992573359019,202.158401937833,290.231883181667,165.562913907285,136.38068394913,381.224684298308,215.144822219425,87.4831763122477,124.797204542618,90.73469176129,87.4155693525278,298.730395817774,222.959226331485,430.96986958477,429.48708971145,222.151740344763,87.8353526314923
